NOC,Year,Athletes_Count,Sports_Count,Gold,Silver,Bronze,Total_Medals,Is_Host,Total Events,Total Disciplines,Total Sports,sports coverage,Gold winning rate,Silver winning rate,Bronze winning rate,Medal winning rate
POL,2008,316,23,3,6,1,10,False,302.0,42.0,27.0,0.8518518518518519,0.009933774834437087,0.019867549668874173,0.0033112582781456954,0.011037527593818985
POL,2012,256,24,2,2,6,10,False,302.0,40.0,26.0,0.9230769230769231,0.006622516556291391,0.006622516556291391,0.019867549668874173,0.011037527593818985
POL,2016,289,24,2,3,6,11,False,306.0,42.0,28.0,0.8571428571428571,0.006535947712418301,0.00980392156862745,0.0196078431372549,0.011982570806100218
POL,2020,282,28,4,5,5,14,False,339.0,50.0,33.0,0.8484848484848485,0.011799410029498525,0.014749262536873156,0.014749262536873156,0.01376597836774828
POL,2024,312,28,1,4,5,10,False,329.0,48.0,32.0,0.875,0.00303951367781155,0.0121580547112462,0.015197568389057751,0.010131712259371834
POR,1912,8,3,0,0,0,0,False,102.0,18.0,14.0,0.21428571428571427,0.0,0.0,0.0,0.0
POR,1920,40,2,0,0,0,0,False,156.0,29.0,22.0,0.09090909090909091,0.0,0.0,0.0,0.0
POR,1924,47,8,0,0,1,1,False,126.0,23.0,17.0,0.47058823529411764,0.0,0.0,0.007936507936507936,0.0026455026455026454
POR,1928,39,8,0,0,1,1,False,109.0,20.0,14.0,0.5714285714285714,0.0,0.0,0.009174311926605505,0.0030581039755351682
POR,1932,8,3,0,0,0,0,False,117.0,20.0,14.0,0.21428571428571427,0.0,0.0,0.0,0.0
POR,1936,26,5,0,0,1,1,False,129.0,25.0,19.0,0.2631578947368421,0.0,0.0,0.007751937984496124,0.002583979328165375
POR,1948,65,8,0,1,1,2,False,136.0,23.0,17.0,0.47058823529411764,0.0,0.007352941176470588,0.007352941176470588,0.004901960784313725
POR,1952,155,10,0,0,1,1,False,149.0,23.0,17.0,0.5882352941176471,0.0,0.0,0.006711409395973154,0.0022371364653243847
POR,1956,18,2,0,0,0,0,False,151.0,23.0,17.0,0.11764705882352941,0.0,0.0,0.0,0.0
POR,1960,109,11,0,1,0,1,False,150.0,23.0,17.0,0.6470588235294118,0.0,0.006666666666666667,0.0,0.0022222222222222222
POR,1964,25,7,0,0,0,0,False,163.0,25.0,19.0,0.3684210526315789,0.0,0.0,0.0,0.0
POR,1968,33,6,0,0,0,0,False,172.0,24.0,18.0,0.3333333333333333,0.0,0.0,0.0,0.0
POR,1972,41,8,0,0,0,0,False,195.0,28.0,21.0,0.38095238095238093,0.0,0.0,0.0,0.0
POR,1976,36,6,0,2,0,2,False,198.0,27.0,21.0,0.2857142857142857,0.0,0.010101010101010102,0.0,0.003367003367003367
POR,1980,18,6,0,0,0,0,False,203.0,27.0,21.0,0.2857142857142857,0.0,0.0,0.0,0.0
POR,1984,48,11,1,0,2,3,False,221.0,29.0,21.0,0.5238095238095238,0.004524886877828055,0.0,0.00904977375565611,0.004524886877828055
POR,1988,91,14,1,0,0,1,False,237.0,31.0,23.0,0.6086956521739131,0.004219409282700422,0.0,0.0,0.0014064697609001407
POR,1992,115,14,0,0,0,0,False,257.0,34.0,25.0,0.56,0.0,0.0,0.0,0.0
POR,1996,131,18,1,0,1,2,False,271.0,37.0,25.0,0.72,0.0036900369003690036,0.0,0.0036900369003690036,0.0024600246002460025
POR,2000,64,13,0,0,2,2,False,300.0,40.0,27.0,0.48148148148148145,0.0,0.0,0.006666666666666667,0.0022222222222222222
POR,2004,93,16,0,2,1,3,False,301.0,40.0,27.0,0.5925925925925926,0.0,0.006644518272425249,0.0033222591362126247,0.0033222591362126247
POR,2008,87,16,1,1,0,2,False,302.0,42.0,27.0,0.5925925925925926,0.0033112582781456954,0.0033112582781456954,0.0,0.002207505518763797
POR,2012,98,14,0,1,0,1,False,302.0,40.0,26.0,0.5384615384615384,0.0,0.0033112582781456954,0.0,0.0011037527593818985
POR,2016,106,17,0,0,1,1,False,306.0,42.0,28.0,0.6071428571428571,0.0,0.0,0.0032679738562091504,0.0010893246187363835
POR,2020,113,22,1,1,2,4,False,339.0,50.0,33.0,0.6666666666666666,0.0029498525073746312,0.0029498525073746312,0.0058997050147492625,0.003933136676499509
POR,2024,95,19,1,2,1,4,False,329.0,48.0,32.0,0.59375,0.00303951367781155,0.0060790273556231,0.00303951367781155,0.004052684903748734
PRK,1972,83,10,1,1,3,5,False,195.0,28.0,21.0,0.47619047619047616,0.005128205128205128,0.005128205128205128,0.015384615384615385,0.008547008547008548
PRK,1976,40,8,1,1,0,2,False,198.0,27.0,21.0,0.38095238095238093,0.005050505050505051,0.005050505050505051,0.0,0.003367003367003367
PRK,1980,121,8,0,3,2,5,False,203.0,27.0,21.0,0.38095238095238093,0.0,0.014778325123152709,0.009852216748768473,0.008210180623973728
PRK,1992,123,12,4,0,5,9,False,257.0,34.0,25.0,0.48,0.01556420233463035,0.0,0.019455252918287938,0.011673151750972763
PRK,1996,36,9,2,1,2,5,False,271.0,37.0,25.0,0.36,0.007380073800738007,0.0036900369003690036,0.007380073800738007,0.006150061500615006
PRK,2000,47,10,0,1,3,4,False,300.0,40.0,27.0,0.37037037037037035,0.0,0.0033333333333333335,0.01,0.0044444444444444444
PRK,2004,71,9,0,4,1,5,False,301.0,40.0,27.0,0.3333333333333333,0.0,0.013289036544850499,0.0033222591362126247,0.005537098560354375
PRK,2008,66,12,2,1,3,6,False,302.0,42.0,27.0,0.4444444444444444,0.006622516556291391,0.0033112582781456954,0.009933774834437087,0.006622516556291391
PRK,2012,57,11,4,0,2,6,False,302.0,40.0,26.0,0.4230769230769231,0.013245033112582781,0.0,0.006622516556291391,0.006622516556291391
PRK,2016,38,9,2,3,2,7,False,306.0,42.0,28.0,0.32142857142857145,0.006535947712418301,0.00980392156862745,0.006535947712418301,0.007625272331154684
PRK,2024,18,7,0,2,4,6,False,329.0,48.0,32.0,0.21875,0.0,0.0060790273556231,0.0121580547112462,0.0060790273556231
PUR,1948,9,3,0,0,1,1,False,136.0,23.0,17.0,0.17647058823529413,0.0,0.0,0.007352941176470588,0.0024509803921568627
PUR,1952,23,4,0,0,0,0,False,149.0,23.0,17.0,0.23529411764705882,0.0,0.0,0.0,0.0
PUR,1956,14,2,0,0,0,0,False,151.0,23.0,17.0,0.11764705882352941,0.0,0.0,0.0,0.0
PUR,1960,29,6,0,0,0,0,False,150.0,23.0,17.0,0.35294117647058826,0.0,0.0,0.0,0.0
PUR,1964,45,8,0,0,0,0,False,163.0,25.0,19.0,0.42105263157894735,0.0,0.0,0.0,0.0
PUR,1968,99,10,0,0,0,0,False,172.0,24.0,18.0,0.5555555555555556,0.0,0.0,0.0,0.0
PUR,1972,60,10,0,0,0,0,False,195.0,28.0,21.0,0.47619047619047616,0.0,0.0,0.0,0.0
PUR,1976,112,12,0,0,1,1,False,198.0,27.0,21.0,0.5714285714285714,0.0,0.0,0.005050505050505051,0.0016835016835016834
PUR,1980,3,1,0,0,0,0,False,203.0,27.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
PUR,1984,58,13,0,1,1,2,False,221.0,29.0,21.0,0.6190476190476191,0.0,0.004524886877828055,0.004524886877828055,0.0030165912518853697
PUR,1988,56,12,0,0,0,0,False,237.0,31.0,23.0,0.5217391304347826,0.0,0.0,0.0,0.0
PUR,1992,101,12,0,0,1,1,False,257.0,34.0,25.0,0.48,0.0,0.0,0.0038910505836575876,0.0012970168612191958
PUR,1996,91,16,0,0,1,1,False,271.0,37.0,25.0,0.64,0.0,0.0,0.0036900369003690036,0.0012300123001230013
PUR,2000,38,10,0,0,0,0,False,300.0,40.0,27.0,0.37037037037037035,0.0,0.0,0.0,0.0
PUR,2004,52,15,0,0,0,0,False,301.0,40.0,27.0,0.5555555555555556,0.0,0.0,0.0,0.0
PUR,2008,31,8,0,0,0,0,False,302.0,42.0,27.0,0.2962962962962963,0.0,0.0,0.0,0.0
PUR,2012,28,8,0,1,1,2,False,302.0,40.0,26.0,0.3076923076923077,0.0,0.0033112582781456954,0.0033112582781456954,0.002207505518763797
PUR,2016,41,15,1,0,0,1,False,306.0,42.0,28.0,0.5357142857142857,0.0032679738562091504,0.0,0.0,0.0010893246187363835
PUR,2020,39,15,1,0,0,1,False,339.0,50.0,33.0,0.45454545454545453,0.0029498525073746312,0.0,0.0,0.0009832841691248771
PUR,2024,53,13,0,0,2,2,False,329.0,48.0,32.0,0.40625,0.0,0.0,0.0060790273556231,0.002026342451874367
QAT,1984,26,3,0,0,0,0,False,221.0,29.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
QAT,1988,13,3,0,0,0,0,False,237.0,31.0,23.0,0.13043478260869565,0.0,0.0,0.0,0.0
QAT,1992,30,2,0,0,1,1,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0038910505836575876,0.0012970168612191958
QAT,1996,13,4,0,0,0,0,False,271.0,37.0,25.0,0.16,0.0,0.0,0.0,0.0
QAT,2000,19,5,0,0,1,1,False,300.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0033333333333333335,0.0011111111111111111
QAT,2004,15,4,0,0,0,0,False,301.0,40.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
QAT,2008,20,6,0,0,0,0,False,302.0,42.0,27.0,0.2222222222222222,0.0,0.0,0.0,0.0
QAT,2012,14,4,0,0,2,2,False,302.0,40.0,26.0,0.15384615384615385,0.0,0.0,0.006622516556291391,0.002207505518763797
QAT,2016,42,10,0,1,0,1,False,306.0,42.0,28.0,0.35714285714285715,0.0,0.0032679738562091504,0.0,0.0010893246187363835
QAT,2020,17,7,2,0,1,3,False,339.0,50.0,33.0,0.21212121212121213,0.0058997050147492625,0.0,0.0029498525073746312,0.0029498525073746312
QAT,2024,13,5,0,0,1,1,False,329.0,48.0,32.0,0.15625,0.0,0.0,0.00303951367781155,0.0010131712259371835
RHO,1960,12,5,0,0,0,0,False,150.0,23.0,17.0,0.29411764705882354,0.0,0.0,0.0,0.0
ROC,2020,561,38,20,28,23,71,False,339.0,50.0,33.0,1.1515151515151516,0.058997050147492625,0.08259587020648967,0.06784660766961652,0.06981317600786627
ROT,2016,12,3,0,0,0,0,False,306.0,42.0,28.0,0.10714285714285714,0.0,0.0,0.0,0.0
ROU,1900,1,1,0,0,0,0,False,97.0,22.0,20.0,0.05,0.0,0.0,0.0,0.0
ROU,1924,45,4,0,0,1,1,False,126.0,23.0,17.0,0.23529411764705882,0.0,0.0,0.007936507936507936,0.0026455026455026454
ROU,1928,33,2,0,0,0,0,False,109.0,20.0,14.0,0.14285714285714285,0.0,0.0,0.0,0.0
ROU,1932,2,1,0,0,0,0,False,117.0,20.0,14.0,0.07142857142857142,0.0,0.0,0.0,0.0
ROU,1936,118,9,0,1,0,1,False,129.0,25.0,19.0,0.47368421052631576,0.0,0.007751937984496124,0.0,0.002583979328165375
ROU,1952,241,15,1,1,2,4,False,149.0,23.0,17.0,0.8823529411764706,0.006711409395973154,0.006711409395973154,0.013422818791946308,0.008948545861297539
ROU,1956,103,11,5,3,5,13,False,151.0,23.0,17.0,0.6470588235294118,0.033112582781456956,0.019867549668874173,0.033112582781456956,0.02869757174392936
ROU,1960,156,13,3,1,6,10,False,150.0,23.0,17.0,0.7647058823529411,0.02,0.006666666666666667,0.04,0.022222222222222223
ROU,1964,232,13,2,4,6,12,False,163.0,25.0,19.0,0.6842105263157895,0.012269938650306749,0.024539877300613498,0.03680981595092025,0.024539877300613498
ROU,1968,100,9,4,6,5,15,False,172.0,24.0,18.0,0.5,0.023255813953488372,0.03488372093023256,0.029069767441860465,0.029069767441860465
ROU,1972,258,16,3,6,7,16,False,195.0,28.0,21.0,0.7619047619047619,0.015384615384615385,0.03076923076923077,0.035897435897435895,0.02735042735042735
ROU,1976,255,11,4,9,14,27,False,198.0,27.0,21.0,0.5238095238095238,0.020202020202020204,0.045454545454545456,0.0707070707070707,0.045454545454545456
ROU,1980,339,20,6,6,13,25,False,203.0,27.0,21.0,0.9523809523809523,0.029556650246305417,0.029556650246305417,0.06403940886699508,0.041050903119868636
ROU,1984,193,13,19,16,17,52,False,221.0,29.0,21.0,0.6190476190476191,0.08597285067873303,0.07239819004524888,0.07692307692307693,0.0784313725490196
ROU,1988,172,10,7,11,6,24,False,237.0,31.0,23.0,0.43478260869565216,0.029535864978902954,0.046413502109704644,0.02531645569620253,0.03375527426160337
ROU,1992,306,18,4,6,8,18,False,257.0,34.0,25.0,0.72,0.01556420233463035,0.023346303501945526,0.0311284046692607,0.023346303501945526
ROU,1996,284,18,4,7,8,19,False,271.0,37.0,25.0,0.72,0.014760147601476014,0.025830258302583026,0.02952029520295203,0.023370233702337023
ROU,2000,252,16,11,6,9,26,False,300.0,40.0,27.0,0.5925925925925926,0.03666666666666667,0.02,0.03,0.028888888888888888
ROU,2004,193,16,8,5,6,19,False,301.0,40.0,27.0,0.5925925925925926,0.026578073089700997,0.016611295681063124,0.019933554817275746,0.021040974529346623
ROU,2008,172,16,4,1,3,8,False,302.0,42.0,27.0,0.5925925925925926,0.013245033112582781,0.0033112582781456954,0.009933774834437087,0.008830022075055188
ROU,2012,155,15,2,5,2,9,False,302.0,40.0,26.0,0.5769230769230769,0.006622516556291391,0.016556291390728478,0.006622516556291391,0.009933774834437087
ROU,2016,121,15,1,1,2,4,False,306.0,42.0,28.0,0.5357142857142857,0.0032679738562091504,0.0032679738562091504,0.006535947712418301,0.004357298474945534
ROU,2020,119,18,1,3,0,4,False,339.0,50.0,33.0,0.5454545454545454,0.0029498525073746312,0.008849557522123894,0.0,0.003933136676499509
ROU,2024,144,18,3,4,2,9,False,329.0,48.0,32.0,0.5625,0.00911854103343465,0.0121580547112462,0.0060790273556231,0.00911854103343465
RSA,1904,8,2,0,0,0,0,False,95.0,18.0,16.0,0.125,0.0,0.0,0.0,0.0
RSA,1908,33,4,1,1,0,2,False,110.0,25.0,22.0,0.18181818181818182,0.00909090909090909,0.00909090909090909,0.0,0.006060606060606061
RSA,1912,56,6,4,2,0,6,False,102.0,18.0,14.0,0.42857142857142855,0.0392156862745098,0.0196078431372549,0.0,0.0196078431372549
RSA,1920,97,7,3,4,3,10,False,156.0,29.0,22.0,0.3181818181818182,0.019230769230769232,0.02564102564102564,0.019230769230769232,0.021367521367521368
RSA,1924,44,7,1,1,1,3,False,126.0,23.0,17.0,0.4117647058823529,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.007936507936507936
RSA,1928,40,7,1,0,2,3,False,109.0,20.0,14.0,0.5,0.009174311926605505,0.0,0.01834862385321101,0.009174311926605505
RSA,1932,20,4,2,0,3,5,False,117.0,20.0,14.0,0.2857142857142857,0.017094017094017096,0.0,0.02564102564102564,0.014245014245014245
RSA,1936,54,6,0,1,0,1,False,129.0,25.0,19.0,0.3157894736842105,0.0,0.007751937984496124,0.0,0.002583979328165375
RSA,1948,43,10,2,2,2,6,False,136.0,23.0,17.0,0.5882352941176471,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176
RSA,1952,109,13,2,4,4,10,False,149.0,23.0,17.0,0.7647058823529411,0.013422818791946308,0.026845637583892617,0.026845637583892617,0.02237136465324385
RSA,1956,90,10,0,0,4,4,False,151.0,23.0,17.0,0.5882352941176471,0.0,0.0,0.026490066225165563,0.008830022075055188
RSA,1960,72,12,0,1,2,3,False,150.0,23.0,17.0,0.7058823529411765,0.0,0.006666666666666667,0.013333333333333334,0.006666666666666667
RSA,1992,141,19,0,2,0,2,False,257.0,34.0,25.0,0.76,0.0,0.007782101167315175,0.0,0.0025940337224383916
RSA,1996,111,14,3,1,1,5,False,271.0,37.0,25.0,0.56,0.01107011070110701,0.0036900369003690036,0.0036900369003690036,0.006150061500615006
RSA,2000,161,17,0,2,3,5,False,300.0,40.0,27.0,0.6296296296296297,0.0,0.006666666666666667,0.01,0.005555555555555556
RSA,2004,128,20,1,3,2,6,False,301.0,40.0,27.0,0.7407407407407407,0.0033222591362126247,0.009966777408637873,0.006644518272425249,0.006644518272425249
RSA,2008,179,20,0,1,0,1,False,302.0,42.0,27.0,0.7407407407407407,0.0,0.0033112582781456954,0.0,0.0011037527593818985
RSA,2012,145,17,3,2,1,6,False,302.0,40.0,26.0,0.6538461538461539,0.009933774834437087,0.006622516556291391,0.0033112582781456954,0.006622516556291391
RSA,2016,155,15,2,6,2,10,False,306.0,42.0,28.0,0.5357142857142857,0.006535947712418301,0.0196078431372549,0.006535947712418301,0.010893246187363835
RSA,2020,211,23,1,2,0,3,False,339.0,50.0,33.0,0.696969696969697,0.0029498525073746312,0.0058997050147492625,0.0,0.0029498525073746312
RSA,2024,161,24,1,3,2,6,False,329.0,48.0,32.0,0.75,0.00303951367781155,0.00911854103343465,0.0060790273556231,0.0060790273556231
RUS,1900,5,2,0,0,0,0,False,97.0,22.0,20.0,0.1,0.0,0.0,0.0,0.0
RUS,1908,7,3,1,2,0,3,False,110.0,25.0,22.0,0.13636363636363635,0.00909090909090909,0.01818181818181818,0.0,0.00909090909090909
RUS,1912,266,15,0,2,3,5,False,102.0,18.0,14.0,1.0714285714285714,0.0,0.0196078431372549,0.029411764705882353,0.016339869281045753
RUS,1924,3,1,0,0,0,0,False,126.0,23.0,17.0,0.058823529411764705,0.0,0.0,0.0,0.0
RUS,1996,552,25,26,21,16,63,False,271.0,37.0,25.0,1.0,0.0959409594095941,0.07749077490774908,0.05904059040590406,0.07749077490774908
RUS,2000,602,30,32,28,29,89,False,300.0,40.0,27.0,1.1111111111111112,0.10666666666666667,0.09333333333333334,0.09666666666666666,0.09888888888888889
RUS,2004,593,29,28,26,36,90,False,301.0,40.0,27.0,1.0740740740740742,0.09302325581395349,0.08637873754152824,0.11960132890365449,0.09966777408637874
RUS,2008,600,29,23,21,28,72,False,302.0,42.0,27.0,1.0740740740740742,0.076158940397351,0.0695364238410596,0.09271523178807947,0.07947019867549669
RUS,2012,549,30,24,26,32,82,False,302.0,40.0,26.0,1.1538461538461537,0.07947019867549669,0.08609271523178808,0.10596026490066225,0.09050772626931568
RUS,2016,406,29,19,17,20,56,False,306.0,42.0,28.0,1.0357142857142858,0.06209150326797386,0.05555555555555555,0.06535947712418301,0.06100217864923747
RWA,1984,6,1,0,0,0,0,False,221.0,29.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
RWA,1988,8,1,0,0,0,0,False,237.0,31.0,23.0,0.043478260869565216,0.0,0.0,0.0,0.0
RWA,1992,10,2,0,0,0,0,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0,0.0
RWA,1996,4,1,0,0,0,0,False,271.0,37.0,25.0,0.04,0.0,0.0,0.0,0.0
RWA,2000,5,2,0,0,0,0,False,300.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
RWA,2004,5,2,0,0,0,0,False,301.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
RWA,2008,4,2,0,0,0,0,False,302.0,42.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
RWA,2012,7,4,0,0,0,0,False,302.0,40.0,26.0,0.15384615384615385,0.0,0.0,0.0,0.0
RWA,2016,7,3,0,0,0,0,False,306.0,42.0,28.0,0.10714285714285714,0.0,0.0,0.0,0.0
RWA,2020,5,3,0,0,0,0,False,339.0,50.0,33.0,0.09090909090909091,0.0,0.0,0.0,0.0
RWA,2024,8,4,0,0,0,0,False,329.0,48.0,32.0,0.125,0.0,0.0,0.0,0.0
SAA,1952,93,9,0,0,0,0,False,149.0,23.0,17.0,0.5294117647058824,0.0,0.0,0.0,0.0
SAM,1984,9,3,0,0,0,0,False,221.0,29.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
SAM,1988,11,4,0,0,0,0,False,237.0,31.0,23.0,0.17391304347826086,0.0,0.0,0.0,0.0
SAM,1992,5,2,0,0,0,0,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0,0.0
SAM,1996,5,3,0,0,0,0,False,271.0,37.0,25.0,0.12,0.0,0.0,0.0,0.0
SAM,2000,5,5,0,0,0,0,False,300.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
SAM,2004,3,2,0,0,0,0,False,301.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
SAM,2008,7,5,0,0,0,0,False,302.0,42.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
SAM,2012,9,6,0,0,0,0,False,302.0,40.0,26.0,0.23076923076923078,0.0,0.0,0.0,0.0
SAM,2016,9,5,0,0,0,0,False,306.0,42.0,28.0,0.17857142857142858,0.0,0.0,0.0,0.0
SAM,2020,13,5,0,0,0,0,False,339.0,50.0,33.0,0.15151515151515152,0.0,0.0,0.0,0.0
SAM,2024,24,9,0,0,0,0,False,329.0,48.0,32.0,0.28125,0.0,0.0,0.0,0.0
SCG,1996,79,13,1,1,2,4,False,271.0,37.0,25.0,0.52,0.0036900369003690036,0.0036900369003690036,0.007380073800738007,0.004920049200492005
SCG,2000,125,14,1,1,1,3,False,300.0,40.0,27.0,0.5185185185185185,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335
SCG,2004,96,14,0,2,0,2,False,301.0,40.0,27.0,0.5185185185185185,0.0,0.006644518272425249,0.0,0.0022148394241417496
SEN,1964,14,1,0,0,0,0,False,163.0,25.0,19.0,0.05263157894736842,0.0,0.0,0.0,0.0
SEN,1968,24,2,0,0,0,0,False,172.0,24.0,18.0,0.1111111111111111,0.0,0.0,0.0,0.0
SEN,1972,40,5,0,0,0,0,False,195.0,28.0,21.0,0.23809523809523808,0.0,0.0,0.0,0.0
SEN,1976,33,4,0,0,0,0,False,198.0,27.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
SEN,1980,39,4,0,0,0,0,False,203.0,27.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
SEN,1984,29,5,0,0,0,0,False,221.0,29.0,21.0,0.23809523809523808,0.0,0.0,0.0,0.0
SEN,1988,35,4,0,1,0,1,False,237.0,31.0,23.0,0.17391304347826086,0.0,0.004219409282700422,0.0,0.0014064697609001407
SEN,1992,25,4,0,0,0,0,False,257.0,34.0,25.0,0.16,0.0,0.0,0.0,0.0
SEN,1996,12,3,0,0,0,0,False,271.0,37.0,25.0,0.12,0.0,0.0,0.0,0.0
SEN,2000,32,6,0,0,0,0,False,300.0,40.0,27.0,0.2222222222222222,0.0,0.0,0.0,0.0
SEN,2004,21,6,0,0,0,0,False,301.0,40.0,27.0,0.2222222222222222,0.0,0.0,0.0,0.0
SEN,2008,17,7,0,0,0,0,False,302.0,42.0,27.0,0.25925925925925924,0.0,0.0,0.0,0.0
SEN,2012,32,8,0,0,0,0,False,302.0,40.0,26.0,0.3076923076923077,0.0,0.0,0.0,0.0
SEN,2016,22,8,0,0,0,0,False,306.0,42.0,28.0,0.2857142857142857,0.0,0.0,0.0,0.0
SEN,2020,9,8,0,0,0,0,False,339.0,50.0,33.0,0.24242424242424243,0.0,0.0,0.0,0.0
SEN,2024,13,8,0,0,0,0,False,329.0,48.0,32.0,0.25,0.0,0.0,0.0,0.0
SEY,1980,21,2,0,0,0,0,False,203.0,27.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
SEY,1984,15,2,0,0,0,0,False,221.0,29.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
SEY,1992,21,4,0,0,0,0,False,257.0,34.0,25.0,0.16,0.0,0.0,0.0,0.0
SEY,1996,9,5,0,0,0,0,False,271.0,37.0,25.0,0.2,0.0,0.0,0.0,0.0
SEY,2000,9,5,0,0,0,0,False,300.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
SEY,2004,10,7,0,0,0,0,False,301.0,40.0,27.0,0.25925925925925924,0.0,0.0,0.0,0.0
SEY,2008,10,6,0,0,0,0,False,302.0,42.0,27.0,0.2222222222222222,0.0,0.0,0.0,0.0
SEY,2012,6,4,0,0,0,0,False,302.0,40.0,26.0,0.15384615384615385,0.0,0.0,0.0,0.0
SEY,2016,10,6,0,0,0,0,False,306.0,42.0,28.0,0.21428571428571427,0.0,0.0,0.0,0.0
SEY,2020,6,4,0,0,0,0,False,339.0,50.0,33.0,0.12121212121212122,0.0,0.0,0.0,0.0
SEY,2024,3,2,0,0,0,0,False,329.0,48.0,32.0,0.0625,0.0,0.0,0.0,0.0
SGP,1948,1,1,0,0,0,0,False,136.0,23.0,17.0,0.058823529411764705,0.0,0.0,0.0,0.0
SGP,1952,7,3,0,0,0,0,False,149.0,23.0,17.0,0.17647058823529413,0.0,0.0,0.0,0.0
SGP,1956,52,6,0,0,0,0,False,151.0,23.0,17.0,0.35294117647058826,0.0,0.0,0.0,0.0
SGP,1960,5,3,0,1,0,1,False,150.0,23.0,17.0,0.17647058823529413,0.0,0.006666666666666667,0.0,0.0022222222222222222
SGP,1968,6,3,0,0,0,0,False,172.0,24.0,18.0,0.16666666666666666,0.0,0.0,0.0,0.0
SGP,1972,12,3,0,0,0,0,False,195.0,28.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
SGP,1976,4,4,0,0,0,0,False,198.0,27.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
SGP,1984,14,2,0,0,0,0,False,221.0,29.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
SGP,1988,27,3,0,0,0,0,False,237.0,31.0,23.0,0.13043478260869565,0.0,0.0,0.0,0.0
SGP,1992,37,6,0,0,0,0,False,257.0,34.0,25.0,0.24,0.0,0.0,0.0,0.0
SGP,1996,35,6,0,0,0,0,False,271.0,37.0,25.0,0.24,0.0,0.0,0.0,0.0
SGP,2000,23,4,0,0,0,0,False,300.0,40.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
SGP,2004,22,6,0,0,0,0,False,301.0,40.0,27.0,0.2222222222222222,0.0,0.0,0.0,0.0
SGP,2008,36,6,0,1,0,1,False,302.0,42.0,27.0,0.2222222222222222,0.0,0.0033112582781456954,0.0,0.0011037527593818985
SGP,2012,36,9,0,0,2,2,False,302.0,40.0,26.0,0.34615384615384615,0.0,0.0,0.006622516556291391,0.002207505518763797
SGP,2016,32,7,1,0,0,1,False,306.0,42.0,28.0,0.25,0.0032679738562091504,0.0,0.0,0.0010893246187363835
SGP,2020,30,12,0,0,0,0,False,339.0,50.0,33.0,0.36363636363636365,0.0,0.0,0.0,0.0
SGP,2024,32,11,0,0,1,1,False,329.0,48.0,32.0,0.34375,0.0,0.0,0.00303951367781155,0.0010131712259371835
SKN,1996,14,1,0,0,0,0,False,271.0,37.0,25.0,0.04,0.0,0.0,0.0,0.0
SKN,2000,4,1,0,0,0,0,False,300.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
SKN,2004,2,1,0,0,0,0,False,301.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
SKN,2008,6,1,0,0,0,0,False,302.0,42.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
SKN,2012,7,1,0,0,0,0,False,302.0,40.0,26.0,0.038461538461538464,0.0,0.0,0.0,0.0
SKN,2016,9,1,0,0,0,0,False,306.0,42.0,28.0,0.03571428571428571,0.0,0.0,0.0,0.0
SKN,2020,2,1,0,0,0,0,False,339.0,50.0,33.0,0.030303030303030304,0.0,0.0,0.0,0.0
SKN,2024,3,2,0,0,0,0,False,329.0,48.0,32.0,0.0625,0.0,0.0,0.0,0.0
SLE,1968,4,2,0,0,0,0,False,172.0,24.0,18.0,0.1111111111111111,0.0,0.0,0.0,0.0
SLE,1980,32,2,0,0,0,0,False,203.0,27.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
SLE,1984,10,2,0,0,0,0,False,221.0,29.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
SLE,1988,20,4,0,0,0,0,False,237.0,31.0,23.0,0.17391304347826086,0.0,0.0,0.0,0.0
